,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
18,BJ2714485993158737920,整租·龙山御景 3室2厅 南/北,怀柔,怀柔,龙山御景,127㎡,南 北,3室2厅2卫,中楼层（24层）,6500
19,BJ2724525384447574016,整租·迎宾北路小区 3室2厅 南/北,怀柔,怀柔,迎宾北路小区,85㎡,南 北,3室2厅1卫,低楼层（5层）,3000
20,BJ2724541820565725184,整租·红螺馨园 3室1厅 南/北,怀柔,怀柔,红螺馨园,95㎡,南 北,3室1厅1卫,中楼层（12层）,2500
21,BJ2729020700852486144,整租·梦想家园 2室1厅 南/北,怀柔,怀柔,梦想家园,89㎡,南 北,2室1厅1卫,高楼层（15层）,2300
22,BJ2680230595576987648,整租·万通龙山新新小镇 5室2厅 复式 东/南/西/北,怀柔,怀柔,万通龙山新新小镇,163㎡,东 南 西 北,5室2厅2卫,低楼层（2层）,13000
23,BJ2667908626018484224,整租·梦想家园 2室1厅 南,怀柔,怀柔,梦想家园,89㎡,南,2室1厅1卫,低楼层（15层）,2500
24,BJ2739172476578693120,整租·南华园二区 3室1厅 南/北,怀柔,怀柔,南华园二区,91㎡,南 北,3室1厅1卫,高楼层（6层）,2600
25,BJ2736274551222059008,整租·红螺馨园 1室1厅 南,怀柔,怀柔,红螺馨园,58㎡,南,1室1厅1卫,中楼层（12层）,2000
26,BJ2736277164172787712,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2200
27,BJ2736228806195937280,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,高楼层（12层）,2500
28,BJ2737683304495972352,整租·安乐馨居 2室1厅 南/北,怀柔,怀柔,安乐馨居,80㎡,南 北,2室1厅1卫,高楼层（16层）,2000
29,BJ2738198613875769344,整租·商业街 3室1厅 南/北,怀柔,怀柔,商业街,80㎡,南 北,3室1厅1卫,高楼层（6层）,2400
30,BJ2734613588047577088,整租·红螺馨园 2室1厅 南,怀柔,怀柔,红螺馨园,82㎡,南,2室1厅1卫,中楼层（12层）,2200
31,BJ2734845408160792576,整租·兴怀大街14号院 2室1厅 南/北,怀柔,怀柔,兴怀大街14号院,138㎡,南 北,2室1厅1卫,低楼层（6层）,8500
32,BJ2734828856530698240,整租·顶秀美泉小镇B区 2室1厅 南/北,怀柔,怀柔,顶秀美泉小镇B区,89㎡,南 北,2室1厅1卫,低楼层（5层）,3500
33,BJ2735367975992836096,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,低楼层（12层）,2500
34,BJ2735334291696254976,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2200
35,BJ2736250330928398336,整租·康馨家园 3室1厅 南/北,怀柔,怀柔,康馨家园,96㎡,南 北,3室1厅1卫,高楼层（6层）,3000
36,BJ2736274551222059008,整租·红螺馨园 1室1厅 南,怀柔,怀柔,红螺馨园,58㎡,南,1室1厅1卫,中楼层（12层）,2000
37,BJ2710255650599862272,整租·裕华园一区 2室1厅 南/北,怀柔,怀柔,裕华园一区,70㎡,南 北,2室1厅1卫,中楼层（15层）,2000
38,BJ2710080739642449920,整租·红螺馨园 2室1厅 南,怀柔,怀柔,红螺馨园,82㎡,南,2室1厅1卫,高楼层（12层）,2200
39,BJ2710682772590034944,整租·青春路31号院 3室1厅 南/北,怀柔,怀柔,青春路31号院,78㎡,南 北,3室1厅1卫,中楼层（5层）,2750
40,BJ2716658344566988800,整租·红螺馨园 1室1厅 南/北,怀柔,怀柔,红螺馨园,59㎡,南 北,1室1厅1卫,低楼层（11层）,2000
41,BJ2718891975436156928,整租·东亚华欣湾 1房间 北,怀柔,怀柔,东亚华欣湾,42㎡,北,1房间1卫,低楼层（10层）,1800
42,BJ2724541820565725184,整租·红螺馨园 3室1厅 南/北,怀柔,怀柔,红螺馨园,95㎡,南 北,3室1厅1卫,中楼层（12层）,2500
43,BJ2717213365817573376,整租·红螺馨园 3室1厅 南/北,怀柔,怀柔,红螺馨园,107㎡,南 北,3室1厅1卫,中楼层（12层）,3000
44,BJ2724664536371036160,整租·红螺馨园 3室2厅 南/北,怀柔,怀柔,红螺馨园,95㎡,南 北,3室2厅1卫,低楼层（12层）,2800
45,BJ2724540711826358272,整租·红螺馨园 3室1厅 南/北,怀柔,怀柔,红螺馨园,95㎡,南 北,3室1厅1卫,中楼层（12层）,2499
46,BJ2735409246551146496,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,高楼层（12层）,2200
47,BJ2735420803469279232,整租·下园 2室1厅 南/北,怀柔,怀柔,下园,64㎡,南 北,2室1厅1卫,中楼层（6层）,3000
48,BJ2735380397130530816,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2500
49,BJ2735467034438533120,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,高楼层（12层）,2500
50,BJ2736277164172787712,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2200
51,BJ2736228806195937280,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,高楼层（12层）,2500
52,BJ2739172476578693120,整租·南华园二区 3室1厅 南/北,怀柔,怀柔,南华园二区,91㎡,南 北,3室1厅1卫,高楼层（6层）,2600
53,BJ2741821555096436736,整租·红螺馨园 3室2厅 南/北,怀柔,怀柔,红螺馨园,107㎡,南 北,3室2厅1卫,中楼层（12层）,2800
54,BJ2737683304495972352,整租·安乐馨居 2室1厅 南/北,怀柔,怀柔,安乐馨居,80㎡,南 北,2室1厅1卫,高楼层（16层）,2000
55,BJ2738198613875769344,整租·商业街 3室1厅 南/北,怀柔,怀柔,商业街,80㎡,南 北,3室1厅1卫,高楼层（6层）,2400
56,BJ2738459824046997504,整租·怡安园小区 3室2厅 南/北,怀柔,怀柔,怡安园小区,112㎡,南 北,3室2厅1卫,高楼层（6层）,2800
57,BJ2743521628385722368,整租·丽湖馨居 3室2厅 南/北,怀柔,怀柔,丽湖馨居,133㎡,南 北,3室2厅2卫,低楼层（9层）,4500
58,BJ2728950051601915904,整租·红螺馨园 3室1厅 南/北,怀柔,怀柔,红螺馨园,115㎡,南 北,3室1厅2卫,中楼层（11层）,2500
59,BJ2734702272142647296,整租·茶坞铁路 2室2厅 南/北,怀柔,怀柔,茶坞铁路,117㎡,南 北,2室2厅1卫,中楼层（5层）,1800
60,BJ2740443643562704896,整租·顶秀美泉小镇C区 2室1厅 南/北,怀柔,怀柔,顶秀美泉小镇C区,89㎡,南 北,2室1厅1卫,中楼层（4层）,3600
61,BJ2710085433764610048,整租·红螺馨园 3室2厅 南,怀柔,怀柔,红螺馨园,107㎡,南,3室2厅1卫,高楼层（12层）,2500
62,BJ2721792477429506048,整租·凤瑞二园 3室2厅 南/北,怀柔,怀柔,凤瑞二园,112㎡,南 北,3室2厅1卫,低楼层（6层）,2500
63,BJ2728951458379866112,整租·红螺馨园 3室1厅 南/北,怀柔,怀柔,红螺馨园,115㎡,南 北,3室1厅2卫,中楼层（11层）,2500
64,BJ2739728114191450112,整租·育龙铭居 1室1厅 南,怀柔,怀柔,育龙铭居,60㎡,南,1室1厅1卫,低楼层（9层）,2300
65,BJ2740456488031502336,整租·顶秀美泉小镇A区 2室2厅 南/北,怀柔,怀柔,顶秀美泉小镇A区,108㎡,南 北,2室2厅2卫,低楼层（5层）,3500
66,BJ2741142464680165376,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,高楼层（12层）,2500
67,BJ2741273663273189376,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2200
68,BJ2741274114890678272,整租·红螺馨园 1室1厅 南,怀柔,怀柔,红螺馨园,58㎡,南,1室1厅1卫,中楼层（12层）,1800
69,BJ2675384002512158720,整租·南华园四区 3室1厅 南,怀柔,怀柔,南华园四区,108㎡,南,3室1厅1卫,高楼层（6层）,2500
70,BJ2724453243550965760,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,83㎡,南 北,2室1厅1卫,中楼层（12层）,1999
71,BJ2728954734970150912,整租·红螺馨园 3室1厅 南/北,怀柔,怀柔,红螺馨园,95㎡,南 北,3室1厅1卫,中楼层（10层）,2200
72,BJ2736036316793290752,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2000
73,BJ2740439794986524672,整租·顶秀美泉小镇B区 2室1厅 南/北,怀柔,怀柔,顶秀美泉小镇B区,79㎡,南 北,2室1厅1卫,中楼层（5层）,4500
74,BJ2741240452933230592,整租·红螺馨园 1室1厅 南/北,怀柔,怀柔,红螺馨园,59㎡,南 北,1室1厅1卫,低楼层（11层）,2000
75,BJ2741814340675182592,整租·怀柔新新家园 2室1厅 南/北,怀柔,怀柔,怀柔新新家园,61㎡,南 北,2室1厅1卫,高楼层（6层）,2600
76,BJ2742077044002398208,整租·天韵家园 3室1厅 南/北,怀柔,怀柔,天韵家园,103㎡,南 北,3室1厅1卫,高楼层（6层）,3000
77,BJ2725430894188822528,整租·安乐馨居 1室1厅 南/北,怀柔,怀柔,安乐馨居,65㎡,南 北,1室1厅1卫,中楼层（17层）,1700
78,BJ2734812694979805184,整租·青春路九院 2室0厅 南/北,怀柔,怀柔,青春路九院,56㎡,南 北,2室0厅1卫,低楼层（3层）,2000
79,BJ2736000505918013440,整租·莲馨苑 3室1厅 南/北,怀柔,怀柔,莲馨苑,94㎡,南 北,3室1厅1卫,中楼层（6层）,2400
80,BJ2736926013262143488,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（8层）,2500
81,BJ2736927530006626304,整租·红螺馨园 1室1厅 南,怀柔,怀柔,红螺馨园,58㎡,南,1室1厅1卫,中楼层（12层）,2000
82,BJ2725416888971558912,整租·南华园四区 3室1厅 南,怀柔,怀柔,南华园四区,72㎡,南,3室1厅1卫,高楼层（6层）,2400
83,BJ2738314378050289664,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2100
84,BJ2738243141882101760,梦想家园 2室1厅 南/北,怀柔,怀柔,梦想家园,88㎡,南 北,2室1厅1卫,高楼层（15层）,2500
85,BJ2738312569843892224,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2500
86,BJ2733295087705391104,整租·塞班假日 5室3厅 南/北,怀柔,怀柔,塞班假日,323㎡,南 北,5室3厅3卫,低楼层（3层）,17000
87,BJ2734883579808194560,整租·礼贤街 3室1厅 南/北,怀柔,怀柔,礼贤街,117㎡,南 北,3室1厅1卫,低楼层（6层）,6800
88,BJ2731812426961403904,整租·东亚华欣湾 3房间 南,怀柔,怀柔,东亚华欣湾,75㎡,南,3房间1卫,低楼层（10层）,2400
89,BJ2734807433250603008,整租·顶秀美泉小镇A区 3室1厅 南/北,怀柔,怀柔,顶秀美泉小镇A区,117㎡,南 北,3室1厅1卫,高楼层（4层）,3800
90,BJ2699063019312521216,整租·东关一区 3室1厅 南/北,怀柔,怀柔,东关一区,90㎡,南 北,3室1厅1卫,中楼层（7层）,2600
91,BJ2724667733470871552,梦想家园 3室1厅 南/北,怀柔,怀柔,梦想家园,103㎡,南 北,3室1厅1卫,中楼层（15层）,3000
92,BJ2738314378050289664,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2100
93,BJ2738243141882101760,梦想家园 2室1厅 南/北,怀柔,怀柔,梦想家园,88㎡,南 北,2室1厅1卫,高楼层（15层）,2500
94,BJ2738312569843892224,整租·红螺馨园 2室1厅 南/北,怀柔,怀柔,红螺馨园,82㎡,南 北,2室1厅1卫,中楼层（12层）,2500
95,BJ2744125379974266880,整租·东关一区 3室2厅 南/北,怀柔,怀柔,东关一区,99㎡,南 北,3室2厅1卫,高楼层（6层）,2700
96,BJ2731776226670166016,整租·红螺馨园 3室1厅 南/北,怀柔,怀柔,红螺馨园,107㎡,南 北,3室1厅1卫,中楼层（12层）,2500
