,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
29,BJ2591241582573797376,合租·北人家园 3居室 南卧,通州,万达,北人家园,10㎡,南,3居室,低楼层（27层）,1890
30,BJ2662341412762427392,整租·新潮嘉园一期 2室1厅 南/北,通州,潞苑,新潮嘉园一期,94㎡,南 北,2室1厅1卫,中楼层（6层）,3200
31,BJ2683885681482407936,整租·朝北8080 1室0厅 南/北,通州,北关,朝北8080,37㎡,南 北,1室0厅1卫,低楼层（7层）,3500
32,BJ2662136976740204544,整租·云景西里南区 2室1厅 南/北,通州,梨园,云景西里南区,79㎡,南 北,2室1厅1卫,高楼层（6层）,3200
33,BJ2683886709959303168,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,中楼层（7层）,3500
34,BJ2661628333368025088,整租·河和居 1房间 东北,通州,通州北苑,河和居,57㎡,东北,1房间1卫,高楼层（22层）,3700
35,BJ2683883197917298688,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,低楼层（7层）,3500
36,BJ2663130693063942144,整租·新潮嘉园一期 2室1厅 南/北,通州,潞苑,新潮嘉园一期,77㎡,南 北,2室1厅1卫,中楼层（7层）,2900
37,BJ2663688031777079296,整租·河和居 1房间 南,通州,通州北苑,河和居,41㎡,南,1房间1卫,低楼层（22层）,3900
38,BJ2666699894840107008,整租·梨园东里 2室1厅 南/北,通州,梨园,梨园东里,75㎡,南 北,2室1厅1卫,高楼层（6层）,3800
39,BJ2661548615579222016,整租·财贸宿舍 2室1厅 南/北,通州,北关,财贸宿舍,61㎡,南 北,2室1厅1卫,中楼层（6层）,3350
40,BJ2662204805237448704,整租·后南仓 3室1厅 南/北,通州,万达,后南仓,75㎡,南 北,3室1厅1卫,高楼层（6层）,4000
41,BJ2683866905621831680,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,中楼层（7层）,3500
42,BJ2668934753566605312,整租·金隅自由筑 3房间 南/北,通州,临河里,金隅自由筑,101㎡,南 北,3房间1卫,高楼层（7层）,4000
43,BJ2686991109057683456,合租·新建村 3居室 南卧,通州,北关,新建村,11㎡,南,3居室,低楼层（28层）,2560
44,BJ2668784577962844160,整租·群芳园 2室1厅 南/北,通州,临河里,群芳园,78㎡,南 北,2室1厅1卫,高楼层（6层）,3000
45,BJ2667942940785254400,整租·幸福艺居 1室1厅 南/北,通州,玉桥,幸福艺居,50㎡,南 北,1室1厅1卫,中楼层（6层）,2900
46,BJ2667246845344366592,整租·新翠景园 1室0厅 南,通州,九棵树(家乐福),新翠景园,64㎡,南,1室0厅1卫,低楼层（11层）,3200
47,BJ2668222421622071296,整租·柳岸景园 2室2厅 南/北,通州,乔庄,柳岸景园,105㎡,南 北,2室2厅2卫,中楼层（7层）,3800
48,BJ2669400432509722624,整租·西潞苑小区 2室1厅 南/北,通州,北关,西潞苑小区,74㎡,南 北,2室1厅1卫,高楼层（6层）,3350
49,BJ2669419314637455360,整租·华兴园 2室1厅 东/西,通州,通州北苑,华兴园,91㎡,东 西,2室1厅1卫,低楼层（6层）,3900
50,BJ2671791872766115840,整租·月季园 2室1厅 东/南,通州,武夷花园,月季园,97㎡,东 南,2室1厅2卫,低楼层（18层）,3600
51,BJ2686979010269298688,合租·邓家窑 3居室 北卧,通州,北关,邓家窑,12㎡,北,3居室,低楼层（6层）,2390
52,BJ2672456583489003520,整租·西门斗子营23号院 2室1厅 东北,通州,万达,西门斗子营23号院,60㎡,东北,2室1厅1卫,低楼层（6层）,3200
53,BJ2686979010998837248,合租·邓家窑 3居室 南卧,通州,北关,邓家窑,18㎡,南,3居室,低楼层（6层）,3090
54,BJ2673229980061663232,整租·玉桥北里 1室1厅 南/北,通州,乔庄,玉桥北里,49㎡,南 北,1室1厅1卫,中楼层（6层）,2500
55,BJ2686986722251907072,合租·温榆风格 3居室 南卧,通州,北关,温榆风格,13㎡,南,3居室,高楼层（6层）,2660
56,BJ2665206030085914624,整租·乔庄西区 2室1厅 南/北,通州,乔庄,乔庄西区,87㎡,南 北,2室1厅1卫,低楼层（6层）,3200
57,BJ2686986724046798848,合租·温榆风格 3居室 西卧,通州,北关,温榆风格,9㎡,西,3居室,高楼层（6层）,2360
58,BJ2665911215280365568,整租·运乔嘉园 2室1厅 南/北,通州,乔庄,运乔嘉园,95㎡,南 北,2室1厅1卫,中楼层（6层）,3700
59,BJ2686979011854745600,合租·邓家窑 3居室 西北卧,通州,北关,邓家窑,11㎡,西北,3居室,低楼层（6层）,2090
60,BJ2666444916984922112,整租·新华东街 2室1厅 南/北,通州,万达,新华东街,70㎡,南 北,2室1厅1卫,中楼层（5层）,3000
61,BJ2699997203623051264,整租·首开万科台湖新城V公馆 1室2厅 复式 南,通州,通州其它,首开万科台湖新城V公馆,50㎡,南,1室2厅2卫,高楼层（9层）,3800
62,BJ2673732029694353408,整租·北苑甲55号院 2室1厅 南/北,通州,通州北苑,北苑甲55号院,61㎡,南 北,2室1厅1卫,高楼层（6层）,3700
63,BJ2684552502888120320,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,低楼层（7层）,3500
64,BJ2642626149724717056,整租·新华小区 2室1厅 东/西,通州,万达,新华小区,72㎡,东 西,2室1厅1卫,低楼层（7层）,3050
65,BJ2686991106482651136,合租·新建村 3居室 北卧,通州,北关,新建村,10㎡,北,3居室,低楼层（28层）,2390
66,BJ2644024513012449280,整租·天桥湾 1室1厅 南/北,通州,万达,天桥湾,55㎡,南 北,1室1厅1卫,中楼层（6层）,3000
67,BJ2656310159126560768,整租·水月院 2室1厅 南/北,通州,万达,水月院,60㎡,南 北,2室1厅1卫,中楼层（6层）,2900
68,BJ2653456089873653760,整租·水恋晶城 1室1厅 南/北,通州,武夷花园,水恋晶城,55㎡,南 北,1室1厅1卫,低楼层（6层）,2950
69,BJ2664337517804781568,整租·首开万科城市之光 2室1厅 东,通州,通州其它,首开万科城市之光,37㎡,东,2室1厅2卫,中楼层（15层）,3800
70,BJ2656424953184272384,整租·百合湾 2房间 跃层 东,通州,武夷花园,百合湾,37㎡,东,2房间1卫,低楼层（10层）,3550
71,BJ2686991108336533504,合租·新建村 3居室 南卧,通州,北关,新建村,15㎡,南,3居室,低楼层（28层）,2790
72,BJ2657025348751343616,整租·科印小区 2室1厅 南,通州,通州北苑,科印小区,60㎡,南,2室1厅1卫,中楼层（6层）,2900
73,BJ2679671477975908352,整租·世界侨商中心 1室1厅 北,通州,北关,世界侨商中心,42㎡,北,1室1厅1卫,低楼层（27层）,3500
74,BJ2692079203897049088,整租·金隅通和园 2室1厅 南,通州,临河里,金隅通和园,82㎡,南,2室1厅1卫,低楼层（22层）,3500
75,BJ2693324577941233664,整租·新翠景园 1室0厅 南/北,通州,九棵树(家乐福),新翠景园,64㎡,南 北,1室0厅1卫,低楼层（11层）,3200
76,BJ2694057069380124672,整租·珠江东都国际 2室1厅 南/北,通州,潞苑,珠江东都国际,82㎡,南 北,2室1厅1卫,低楼层（18层）,4000
77,BJ2694712096545325056,整租·艺苑西里 2室1厅 南/北,通州,果园,艺苑西里,72㎡,南 北,2室1厅1卫,低楼层（6层）,3300
78,BJ2693512738696863744,整租·中仓小区 2室1厅 南/北,通州,万达,中仓小区,69㎡,南 北,2室1厅1卫,中楼层（6层）,3100
79,BJ2694875319546429440,整租·馨通家园 2室1厅 南/北,通州,北关,馨通家园,96㎡,南 北,2室1厅1卫,高楼层（6层）,3700
80,BJ2695000318261075968,整租·翠屏里 2室1厅 南/北,通州,九棵树(家乐福),翠屏里,51㎡,南 北,2室1厅1卫,高楼层（7层）,2600
81,BJ2564579646553194496,整租·世界侨商中心 1室1厅 北,通州,北关,世界侨商中心,42㎡,北,1室1厅1卫,中楼层（27层）,3500
82,BJ2689941257182527488,整租·西营前街 2室1厅 南/北,通州,万达,西营前街,68㎡,南 北,2室1厅1卫,低楼层（6层）,3000
83,BJ2567190836522008576,整租·朝北8080 1室0厅 东北,通州,北关,朝北8080,53㎡,东北,1室0厅1卫,中楼层（7层）,3999
84,BJ2690609834415357952,整租·上潞园 2室1厅 西北,通州,潞苑,上潞园,71㎡,西北,2室1厅1卫,中楼层（6层）,2500
85,BJ2588200458510139392,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,38㎡,南,1室0厅1卫,高楼层（7层）,3000
86,BJ2696186863307735040,整租·光讯花园 2室1厅 南/北,通州,武夷花园,光讯花园,86㎡,南 北,2室1厅1卫,高楼层（6层）,3500
87,BJ2581681972569456640,整租·世界侨商中心 1室1厅 北,通州,北关,世界侨商中心,42㎡,北,1室1厅1卫,中楼层（27层）,3500
88,BJ2695565190866944000,整租·云景里南大门 2室1厅 南/北,通州,梨园,云景里南大门,85㎡,南 北,2室1厅1卫,中楼层（6层）,4000
89,BJ2572268907444576256,整租·朝北8080 1室1厅 LOFT 东,通州,北关,朝北8080,52㎡,东,1室1厅2卫,高楼层（1层）,3800
90,BJ2716627494395985920,整租·月亮城堡 1室0厅 南,通州,武夷花园,月亮城堡,59㎡,南,1室0厅1卫,中楼层（12层）,3800
91,BJ2591241582573797376,合租·北人家园 3居室 南卧,通州,万达,北人家园,10㎡,南,3居室,低楼层（27层）,1890
92,BJ2715883368435679232,整租·金隅自由筑 4房间 南,通州,临河里,金隅自由筑,70㎡,南,4房间1卫,高楼层（7层）,3600
93,BJ2599840279636738048,整租·世界侨商中心 1室0厅 北,通州,北关,世界侨商中心,42㎡,北,1室0厅1卫,中楼层（27层）,3500
94,BJ2724552759134396416,整租·中国铁建通瑞嘉苑 1室1厅 南,通州,潞苑,中国铁建通瑞嘉苑,55㎡,南,1室1厅1卫,中楼层（28层）,3400
95,BJ2590342380016377856,整租·世界侨商中心 1室1厅 西北,通州,北关,世界侨商中心,38㎡,西北,1室1厅1卫,高楼层（27层）,3500
96,BJ2724497732155736064,整租·阿尔法社区三期 2室1厅 南/北,通州,九棵树(家乐福),阿尔法社区三期,65㎡,南 北,2室1厅1卫,高楼层（6层）,3700
97,BJ2724731259728166912,整租·富力尚悦居 2室1厅 西,通州,通州其它,富力尚悦居,69㎡,西,2室1厅1卫,中楼层（15层）,4000
98,BJ2715985301724987392,整租·杨庄22号院 1室1厅 南/北,通州,通州北苑,杨庄22号院,64㎡,南 北,1室1厅1卫,高楼层（6层）,3200
99,BJ2716026881085546496,整租·结研所家属院 2室1厅 南,通州,北关,结研所家属院,67㎡,南,2室1厅1卫,中楼层（6层）,4000
100,BJ2724724451568009216,整租·达富苑 1室1厅 南,通州,果园,达富苑,64㎡,南,1室1厅1卫,中楼层（7层）,3900
101,BJ2599811937122656256,整租·世界侨商中心 1室0厅 北,通州,北关,世界侨商中心,42㎡,北,1室0厅1卫,高楼层（27层）,3500
102,BJ2725178590395105280,整租·云景里南大门 2室2厅 南/北,通州,梨园,云景里南大门,99㎡,南 北,2室2厅1卫,高楼层（6层）,3900
103,BJ2686991108336533504,合租·新建村 3居室 南卧,通州,北关,新建村,15㎡,南,3居室,低楼层（28层）,2790
104,BJ2726067321587646464,整租·阳光好东东 1室1厅 西/北,通州,乔庄,阳光好东东,61㎡,西 北,1室1厅1卫,低楼层（10层）,4000
105,BJ2725900677997142016,整租·苏荷时代 1室0厅 西北,通州,果园,苏荷时代,32㎡,西北,1室0厅1卫,低楼层（24层）,3000
106,BJ2726111337041371136,整租·巴克摩界 1室0厅 南,通州,果园,巴克摩界,65㎡,南,1室0厅1卫,高楼层（11层）,3400
107,BJ2726188540093267968,整租·四海公寓 3室1厅 南/北,通州,潞苑,四海公寓,105㎡,南 北,3室1厅1卫,高楼层（6层）,3000
108,BJ2726055075469869056,整租·金隅自由筑 2房间 东,通州,临河里,金隅自由筑,52㎡,东,2房间1卫,低楼层（7层）,2350
109,BJ2726637637309317120,整租·金隅自由筑 2房间 西南,通州,临河里,金隅自由筑,53㎡,西南,2房间1卫,中楼层（7层）,2900
110,BJ2724677303832412160,整租·源泉苑 2室1厅 南/北,通州,玉桥,源泉苑,71㎡,南 北,2室1厅1卫,高楼层（6层）,3000
111,BJ2564579646553194496,整租·世界侨商中心 1室1厅 北,通州,北关,世界侨商中心,42㎡,北,1室1厅1卫,中楼层（27层）,3500
112,BJ2725151611483078656,整租·源泉苑 3室1厅 南/北,通州,玉桥,源泉苑,83㎡,南 北,3室1厅1卫,高楼层（6层）,3300
113,BJ2567190836522008576,整租·朝北8080 1室0厅 东北,通州,北关,朝北8080,53㎡,东北,1室0厅1卫,中楼层（7层）,3999
114,BJ2724815308933578752,整租·方恒东景 1室1厅 南,通州,临河里,方恒东景,55㎡,南,1室1厅1卫,中楼层（29层）,3300
115,BJ2652694351435800576,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,30㎡,南,1室0厅1卫,中楼层（7层）,3300
116,BJ2725309952607928320,整租·金隅自由筑 2房间 东,通州,临河里,金隅自由筑,53㎡,东,2房间1卫,高楼层（7层）,2700
117,BJ2652692401394819072,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,中楼层（7层）,3500
118,BJ2741225612496093184,整租·大方居 2室1厅 西,通州,九棵树(家乐福),大方居,90㎡,西,2室1厅1卫,高楼层（22层）,3900
119,BJ2673869179894890496,合租·北人家园 3居室 北卧,通州,万达,北人家园,11㎡,北,3居室,中楼层（27层）,1890
120,BJ2741302471019200512,整租·阿尔法社区三期 2室1厅 南/北,通州,九棵树(家乐福),阿尔法社区三期,89㎡,南 北,2室1厅1卫,高楼层（6层）,4000
121,BJ2683880810771390464,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,低楼层（7层）,3500
122,BJ2741313394110889984,整租·BOBO自由城 1室1厅 北,通州,武夷花园,BOBO自由城,55㎡,北,1室1厅1卫,高楼层（10层）,3800
123,BJ2683887722044858368,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,中楼层（7层）,3500
124,BJ2741419416888541184,整租·华龙小区 3室1厅 南/北,通州,潞苑,华龙小区,80㎡,南 北,3室1厅1卫,高楼层（6层）,3800
125,BJ2683885681482407936,整租·朝北8080 1室0厅 南/北,通州,北关,朝北8080,37㎡,南 北,1室0厅1卫,低楼层（7层）,3500
126,BJ2741981398335225856,整租·海棠湾三期 1室0厅 东,通州,临河里,海棠湾三期,46㎡,东,1室0厅1卫,中楼层（27层）,3600
127,BJ2741481150198317056,整租·北苑乙55号院 2室1厅 南/北,通州,通州北苑,北苑乙55号院,75㎡,南 北,2室1厅1卫,低楼层（6层）,3800
128,BJ2741886941653385216,整租·石油家属院 2室1厅 东,通州,九棵树(家乐福),石油家属院,60㎡,东,2室1厅1卫,低楼层（6层）,3400
129,BJ2741895552551108608,整租·运河园 1室1厅 南,通州,武夷花园,运河园,71㎡,南,1室1厅1卫,高楼层（6层）,3700
130,BJ2742005182664540160,整租·金隅自由筑 2房间 西,通州,临河里,金隅自由筑,53㎡,西,2房间1卫,中楼层（7层）,3500
131,BJ2683886709959303168,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,中楼层（7层）,3500
132,BJ2741999129437159424,整租·蓝调沙龙东区 1室1厅 南/北,通州,九棵树(家乐福),蓝调沙龙东区,59㎡,南 北,1室1厅1卫,高楼层（4层）,3700
133,BJ2683883197917298688,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,低楼层（7层）,3500
134,BJ2742017325074497536,整租·合生世界村 1房间 东,通州,马驹桥,合生世界村,71㎡,东,1房间1卫,高楼层（25层）,3000
135,BJ2742583126089015296,整租·海棠湾一期 1室1厅 西北,通州,临河里,海棠湾一期,61㎡,西北,1室1厅1卫,低楼层（27层）,4000
136,BJ2742595314887704576,整租·DBC加州小镇 1室1厅 南/北,通州,临河里,DBC加州小镇,66㎡,南 北,1室1厅1卫,中楼层（11层）,3600
137,BJ2741907674164895744,整租·富力尚悦居 3房间 西,通州,通州其它,富力尚悦居,89㎡,西,3房间1卫,中楼层（9层）,4000
138,BJ2729583887340027904,整租·长城国际 1室0厅 东,通州,通州北苑,长城国际,50㎡,东,1室0厅1卫,中楼层（22层）,3600
139,BJ2729607045324996608,整租·金隅七零九零 2室1厅 南/北,通州,临河里,金隅七零九零,71㎡,南 北,2室1厅1卫,高楼层（15层）,3300
140,BJ2729570017867218944,整租·K2清水湾 2室1厅 南/北,通州,潞苑,K2清水湾,82㎡,南 北,2室1厅1卫,高楼层（27层）,3800
141,BJ2683866905621831680,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,中楼层（7层）,3500
142,BJ2729488036504010752,整租·水仙园 2室1厅 南,通州,武夷花园,水仙园,89㎡,南,2室1厅1卫,中楼层（6层）,3400
143,BJ2684552502888120320,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,低楼层（7层）,3500
144,BJ2728752509035487232,整租·时尚街区西区 1室0厅 北,通州,梨园,时尚街区西区,7㎡,北,1室0厅1卫,高楼层（10层）,2200
145,BJ2686986724046798848,合租·温榆风格 3居室 西卧,通州,北关,温榆风格,9㎡,西,3居室,高楼层（6层）,2360
146,BJ2729559781248606208,整租·葛布店东里 2室1厅 南/北,通州,果园,葛布店东里,78㎡,南 北,2室1厅1卫,中楼层（6层）,3400
147,BJ2686979011854745600,合租·邓家窑 3居室 西北卧,通州,北关,邓家窑,11㎡,西北,3居室,低楼层（6层）,2090
148,BJ2729656091150655488,整租·四海公寓 3室1厅 南/北,通州,潞苑,四海公寓,105㎡,南 北,3室1厅1卫,低楼层（6层）,3300
149,BJ2686991108336533504,合租·新建村 3居室 南卧,通州,北关,新建村,15㎡,南,3居室,低楼层（28层）,2790
150,BJ2733281653593219072,整租·新城东里 2室1厅 东/西,通州,万达,新城东里,67㎡,东 西,2室1厅1卫,高楼层（6层）,3300
151,BJ2684549524042817536,整租·朝北8080 1室0厅 南,通州,北关,朝北8080,47㎡,南,1室0厅1卫,低楼层（7层）,3500
152,BJ2733371655077502976,整租·中仓小区 2室1厅 南/西北/北,通州,万达,中仓小区,68㎡,南 西北 北,2室1厅1卫,中楼层（5层）,2700
153,BJ2699999953282924544,整租·首开万科城市之光 2室1厅 复式 西,通州,通州其它,首开万科城市之光,80㎡,西,2室1厅2卫,高楼层（14层）,4000
154,BJ2733278038313156608,整租·中建雅颂居 2室1厅 东南,通州,潞苑,中建雅颂居,87㎡,东南,2室1厅1卫,低楼层（22层）,3100
155,339906,独栋·城家公寓 员宿北京亦庄马驹桥店 一居室B 开间,0,0,0,26㎡,5间在租,1室0厅1卫,0,2700-3000
156,BJ2732467064945524736,整租·格瑞雅居 1室0厅 南,通州,九棵树(家乐福),格瑞雅居,43㎡,南,1室0厅1卫,低楼层（6层）,3600
157,BJ2728981440338329600,整租·华远铭悦园 1室1厅 南,通州,临河里,华远铭悦园,58㎡,南,1室1厅1卫,中楼层（28层）,2800
158,BJ2727582470194339840,整租·玉桥南里 2室1厅 南/北,通州,玉桥,玉桥南里,70㎡,南 北,2室1厅1卫,高楼层（6层）,3000
159,BJ2729603910879944704,整租·鼎晟国际 1室0厅 东,通州,万达,鼎晟国际,71㎡,东,1室0厅1卫,高楼层（24层）,4000
160,BJ2730507550859730944,巴克摩界 1室0厅 东,通州,果园,巴克摩界,42㎡,东,1室0厅1卫,中楼层（11层）,3300
161,331704,独栋·城家公寓 员宿北京亦庄马驹桥店 一居室A 开间,0,0,0,30㎡,4间在租,1室0厅1卫,0,2700-3100
162,BJ2731067878442016768,首开万科城市之光 3房间 东,通州,通州其它,首开万科城市之光,49㎡,东,3房间1卫,低楼层（18层）,3900
163,BJ2742044424732147712,整租·新光大中心 1室0厅 南,通州,北关,新光大中心,68㎡,南,1室0厅2卫,低楼层（41层）,4000
164,BJ2733887283551019008,整租·葛布店北里 2室1厅 南/北,通州,果园,葛布店北里,60㎡,南 北,2室1厅1卫,低楼层（6层）,3500
165,BJ2734078336035987456,整租·金隅自由筑 2房间 东,通州,临河里,金隅自由筑,52㎡,东,2房间1卫,中楼层（7层）,3500
166,BJ2734147706132889600,整租·财富东方 1室1厅 北,通州,北关,财富东方,63㎡,北,1室1厅1卫,中楼层（26层）,3800
167,BJ2699189206441533440,合租·新建村 3居室 西卧,通州,北关,新建村,17㎡,西,3居室,中楼层（28层）,2000
168,BJ2742689527537090560,合租·新建村 3居室 西南卧,通州,北关,新建村,17㎡,西南,3居室,低楼层（21层）,1900
169,BJ2686986722905948160,合租·温榆风格 3居室 南卧,通州,北关,温榆风格,19㎡,南,3居室,高楼层（6层）,2560
170,BJ2724673316131979264,合租·世纪星城三期 3居室 南卧,通州,通州北苑,世纪星城三期,20㎡,南,3居室,中楼层（31层）,1780
171,BJ2725909076898234368,整租·中国铁建通瑞嘉苑 2室1厅 南,通州,潞苑,中国铁建通瑞嘉苑,85㎡,南,2室1厅1卫,中楼层（28层）,3600
172,BJ2727594687942115328,合租·中国铁建通瑞嘉苑 3居室 南卧,通州,潞苑,中国铁建通瑞嘉苑,12㎡,南,3居室,中楼层（28层）,1450
173,BJ2727523567150301184,合租·华兴园 3居室 南卧,通州,通州北苑,华兴园,14㎡,南,3居室,中楼层（6层）,1800
174,BJ2728850835433070592,合租·新华联锦园 4居室 复式 北卧,通州,通州北苑,新华联锦园,13㎡,北,4居室,高楼层（6层）,1200
175,BJ2728975557617524736,整租·首开万科城市之光 1室1厅 LOFT 西,通州,通州其它,首开万科城市之光,36㎡,西,1室1厅1卫,中楼层（12层）,3900
176,BJ2595562603954839552,合租·河畔丽景 2居室 南卧,通州,武夷花园,河畔丽景,12㎡,南,2居室,中楼层（12层）,2430
177,BJ2599070404978933760,合租·新建村 3居室 南卧,通州,北关,新建村,13㎡,南,3居室,高楼层（28层）,1850
178,BJ2629707797339840512,合租·DBC加州小镇 3居室 南卧,通州,临河里,DBC加州小镇,13㎡,南,3居室,中楼层（8层）,2490
179,BJ2634237333142249472,合租·东惠家园 3居室 南卧,通州,通州其它,东惠家园,15㎡,南,3居室,中楼层（27层）,1699
180,BJ2681694220339134464,整租·东亚逸品阁 3室1厅 南/北,通州,潞苑,东亚逸品阁,117㎡,南 北,3室1厅2卫,低楼层（21层）,4000
181,BJ2681065301432336384,整租·华兴园 2室1厅 南/北,通州,通州北苑,华兴园,96㎡,南 北,2室1厅1卫,低楼层（6层）,4000
182,BJ2681858349838385152,整租·首开缇香郡 2室2厅 南/北,通州,通州其它,首开缇香郡,88㎡,南 北,2室2厅1卫,中楼层（9层）,4000
183,BJ2590644541828628480,合租·DBC加州小镇 3居室 北卧,通州,临河里,DBC加州小镇,10㎡,北,3居室,中楼层（11层）,1790
184,BJ2684751955372548096,整租·金隅自由筑 2房间 西,通州,临河里,金隅自由筑,53㎡,西,2房间1卫,低楼层（7层）,3200
185,BJ2684666780844302336,整租·东亚尚品台湖 4房间 东,通州,通州其它,东亚尚品台湖,78㎡,东,4房间1卫,中楼层（15层）,3000
186,BJ2642157793246978048,合租·财富东方 3居室 西卧,通州,北关,财富东方,9㎡,西,3居室,低楼层（26层）,2130
187,BJ2683921079889829888,整租·华远铭悦园 2室1厅 南/北,通州,临河里,华远铭悦园,76㎡,南 北,2室1厅1卫,高楼层（23层）,4000
188,BJ2684761040897982464,整租·中泽家园 2室1厅 南/北,通州,九棵树(家乐福),中泽家园,90㎡,南 北,2室1厅1卫,高楼层（6层）,3500
