,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
14,BJ2657928402728140800,整租·首体宿舍 2室1厅 南/北,海淀,紫竹桥,首体宿舍,58㎡,南 北,2室1厅1卫,高楼层（6层）,6300
15,BJ2660860153586794496,整租·新苑街10号院 2室1厅 南/北,海淀,甘家口,新苑街10号院,62㎡,南 北,2室1厅1卫,高楼层（6层）,6800
16,BJ2661434743916609536,整租·西四环中路41号院 3室1厅 南/北,海淀,五棵松,西四环中路41号院,77㎡,南 北,3室1厅2卫,高楼层（7层）,6800
17,BJ2669384406963060736,整租·翠微路甲10号院 2房间 北,海淀,公主坟,翠微路甲10号院,44㎡,北,2房间1卫,高楼层（6层）,7000
18,BJ2670327126280118272,整租·翠微南里 2室1厅 南/北,海淀,公主坟,翠微南里,60㎡,南 北,2室1厅1卫,中楼层（6层）,5800
19,BJ2671091902039719936,整租·会城门小区 1室1厅 东,海淀,军博,会城门小区,46㎡,东,1室1厅1卫,高楼层（16层）,5250
20,BJ2665786575036104704,整租·玉海园五里 1室1厅 南,海淀,玉泉路,玉海园五里,46㎡,南,1室1厅1卫,中楼层（6层）,4600
21,BJ2672442574890860544,合租·文晟家园 2居室 南卧,海淀,西三旗,文晟家园,13㎡,南,2居室,低楼层（21层）,3290
22,BJ2673728922235453440,整租·定慧西里 2室1厅 南,海淀,定慧寺,定慧西里,60㎡,南,2室1厅1卫,低楼层（14层）,6300
23,BJ2672458974779424768,合租·文晟家园 3居室 北卧,海淀,西三旗,文晟家园,16㎡,北,3居室,低楼层（21层）,3090
24,BJ2673975255713710080,整租·建材城东一里 1室1厅 东/南/北,海淀,西三旗,建材城东一里,64㎡,东 南 北,1室1厅1卫,高楼层（7层）,4300
25,BJ2672458974233624576,合租·文晟家园 3居室 南卧,海淀,西三旗,文晟家园,13㎡,南,3居室,低楼层（21层）,3190
26,BJ2643243951527559168,整租·西山国际城 2房间 跃层 东,海淀,田村,西山国际城,33㎡,东,2房间1卫,高楼层（6层）,5500
27,BJ2672458976414662656,合租·文晟家园 3居室 南卧,海淀,西三旗,文晟家园,10㎡,南,3居室,低楼层（21层）,2690
28,BJ2641798611557687296,整租·育新花园 1室1厅 南,海淀,西三旗,育新花园,52㎡,南,1室1厅1卫,高楼层（6层）,4900
29,BJ2686190767512494080,合租·文晟家园 2居室 南卧,海淀,西三旗,文晟家园,12㎡,南,2居室,高楼层（21层）,2890
30,BJ2722390969680412672,整租·北无宿舍 2室1厅 东/西,海淀,紫竹桥,北无宿舍,61㎡,东 西,2室1厅1卫,中楼层（6层）,6700
31,BJ2672442574890860544,合租·文晟家园 2居室 南卧,海淀,西三旗,文晟家园,13㎡,南,2居室,低楼层（21层）,3290
32,BJ2725357203506085888,整租·西三环北路105号院 1室1厅 南,海淀,定慧寺,西三环北路105号院,43㎡,南,1室1厅1卫,高楼层（18层）,7000
33,BJ2672458976414662656,合租·文晟家园 3居室 南卧,海淀,西三旗,文晟家园,10㎡,南,3居室,低楼层（21层）,2690
34,BJ2725459054074789888,整租·菊园 2室1厅 南/北,海淀,马连洼,菊园,65㎡,南 北,2室1厅1卫,高楼层（6层）,6500
35,BJ2673838467733536768,合租·新康园 3居室 南卧,海淀,西三旗,新康园,17㎡,南,3居室,低楼层（6层）,2860
36,BJ2725501962560225280,整租·西木小区 2室1厅 南/北,海淀,田村,西木小区,55㎡,南 北,2室1厅1卫,中楼层（7层）,5350
37,BJ2725467348772864000,整租·宝盛里 1室1厅 南,海淀,清河,宝盛里,54㎡,南,1室1厅1卫,中楼层（9层）,5000
38,BJ2725981251516506112,整租·金隅翡丽爱公馆 1室1厅 东北,海淀,西三旗,金隅翡丽爱公馆,58㎡,东北,1室1厅1卫,低楼层（18层）,5200
39,BJ2724437940943200256,整租·财智公馆 1室1厅 西,海淀,紫竹桥,财智公馆,48㎡,西,1室1厅1卫,中楼层（17层）,5500
40,BJ2723921189620948992,整租·清泽园 1室1厅 南/北,海淀,海淀北部新区,清泽园,85㎡,南 北,1室1厅1卫,中楼层（12层）,4800
41,BJ2672458974233624576,合租·文晟家园 3居室 南卧,海淀,西三旗,文晟家园,13㎡,南,3居室,低楼层（21层）,3190
42,BJ2724482640983375872,整租·永达逸家 1室0厅 东,海淀,田村,永达逸家,48㎡,东,1室0厅1卫,低楼层（15层）,5000
43,BJ2686188358379503616,合租·文晟家园 2居室 南卧,海淀,西三旗,文晟家园,9㎡,南,2居室,中楼层（21层）,2890
44,BJ2723753851193925632,整租·翠微南里 3室1厅 南/北,海淀,公主坟,翠微南里,68㎡,南 北,3室1厅1卫,低楼层（6层）,7000
45,BJ2725280158402748416,整租·今典花园 1室1厅 西,海淀,小西天,今典花园,55㎡,西,1室1厅1卫,高楼层（25层）,6800
46,BJ2725372122963910656,整租·北京印象 1室0厅 西,海淀,定慧寺,北京印象,32㎡,西,1室0厅1卫,低楼层（10层）,4500
47,BJ2724568110765187072,整租·万寿路1号院 2室1厅 南/北,海淀,万寿路,万寿路1号院,64㎡,南 北,2室1厅1卫,高楼层（6层）,7000
48,BJ2724648670115921920,整租·玉海园一里 2室1厅 东,海淀,玉泉路,玉海园一里,71㎡,东,2室1厅1卫,中楼层（11层）,6600
49,BJ2724547569991548928,整租·八里庄路62号院 1房间 北,海淀,定慧寺,八里庄路62号院,50㎡,北,1房间1卫,低楼层（19层）,5600
50,BJ2724508397490937856,整租·门头馨村北二区 1室1厅 南/北,海淀,西山,门头馨村北二区,69㎡,南 北,1室1厅1卫,中楼层（4层）,4500
51,350465,独栋·城家公寓 城家公寓北京中关村六道口地铁站店 一居室-B 开间,0,0,0,20㎡,9间在租,1室0厅1卫,0,4300-5100
52,BJ2724514954135732224,整租·明光村小区 1室1厅 南/北,海淀,西直门,明光村小区,46㎡,南 北,1室1厅1卫,中楼层（5层）,5700
53,BJ2728959241044885504,整租·北洼西里 1室1厅 南,海淀,紫竹桥,北洼西里,48㎡,南,1室1厅1卫,高楼层（18层）,6760
54,BJ2726040078593040384,整租·保利西山林语 1室1厅 南,海淀,海淀北部新区,保利西山林语,49㎡,南,1室1厅1卫,中楼层（8层）,5000
55,BJ2728963335936032768,整租·知本时代 1室1厅 北,海淀,西三旗,知本时代,54㎡,北,1室1厅1卫,低楼层（18层）,5560
56,BJ2726000867982983168,整租·西木小区 2室1厅 南/北,海淀,田村,西木小区,64㎡,南 北,2室1厅1卫,中楼层（5层）,6500
57,BJ2728963959662051328,整租·翠微南里 1室1厅 南,海淀,公主坟,翠微南里,43㎡,南,1室1厅1卫,低楼层（18层）,6190
58,BJ2726129269846843392,整租·永泰西里 2室1厅 南/北,海淀,清河,永泰西里,58㎡,南 北,2室1厅1卫,低楼层（6层）,5300
59,BJ2727598973371023360,合租·育新花园 3居室 北卧,海淀,西三旗,育新花园,23㎡,北,3居室,高楼层（7层）,2000
60,BJ2733857511517470720,整租·西三环北路82号院 1室1厅 南,海淀,甘家口,西三环北路82号院,37㎡,南,1室1厅1卫,中楼层（5层）,6000
61,BJ2729031944691531776,合租·育新花园 3居室 南卧,海淀,西三旗,育新花园,21㎡,南,3居室,中楼层（20层）,2900
62,BJ2726607426123481088,整租·依都阁 2室1厅 东,海淀,西直门,依都阁,53㎡,东,2室1厅1卫,中楼层（20层）,7000
63,BJ2728386067131531264,合租·莱圳家园 4居室 北卧,海淀,清河,莱圳家园,14㎡,北,4居室,低楼层（13层）,2300
64,BJ2726214541850714112,整租·SOCO公社 2房间 南,海淀,西三旗,SOCO公社,64㎡,南,2房间1卫,低楼层（18层）,5600
65,BJ2728365644663242752,整租·文晟家园 1室1厅 南,海淀,西三旗,文晟家园,60㎡,南,1室1厅1卫,高楼层（18层）,5600
66,BJ2726183770825957376,整租·巨山馨苑 2室1厅 南/北,海淀,西山,巨山馨苑,81㎡,南 北,2室1厅1卫,低楼层（6层）,6500
67,BJ2726666579516866560,整租·宝盛里 2室2厅 南/北,海淀,清河,宝盛里,88㎡,南 北,2室2厅1卫,中楼层（9层）,6500
68,BJ2725187711731777536,整租·北蜂窝30号院 2室1厅 南,海淀,军博,北蜂窝30号院,51㎡,南,2室1厅1卫,高楼层（5层）,5000
69,BJ2724682228038123520,整租·北太平庄路2号院 1室1厅 西北,海淀,马甸,北太平庄路2号院,49㎡,西北,1室1厅1卫,高楼层（17层）,6100
70,BJ2725185517019725824,整租·新外大街21号院 1室1厅 南,海淀,小西天,新外大街21号院,45㎡,南,1室1厅1卫,中楼层（12层）,6000
71,BJ2730280821213626368,合租·裕和嘉园 4居室 南卧,海淀,马连洼,裕和嘉园,20㎡,南,4居室,中楼层（9层）,3200
72,BJ2725297376398155776,整租·建材城东一里 2室1厅 南/北,海淀,西三旗,建材城东一里,73㎡,南 北,2室1厅1卫,中楼层（6层）,5300
73,BJ2729808220192514048,合租·闵航路19号院 4居室 南卧,海淀,西山,闵航路19号院,16㎡,南,4居室,低楼层（11层）,2600
74,BJ2726632183011229696,整租·小营东路5号院 2室1厅 南/北,海淀,清河,小营东路5号院,56㎡,南 北,2室1厅1卫,中楼层（5层）,5500
75,BJ2726710480751034368,整租·恩济里小区 1室1厅 南/北,海淀,定慧寺,恩济里小区,48㎡,南 北,1室1厅1卫,高楼层（6层）,5600
76,BJ2726698743914037248,整租·八里庄路62号院 1房间 东,海淀,定慧寺,八里庄路62号院,51㎡,东,1房间1卫,低楼层（19层）,6000
77,BJ2725408083550674944,整租·安宁里南区 2室1厅 南/北,海淀,安宁庄,安宁里南区,73㎡,南 北,2室1厅1卫,中楼层（7层）,6500
78,BJ2726702239111446528,整租·复兴路46号院 1室1厅 南,海淀,玉泉路,复兴路46号院,46㎡,南,1室1厅1卫,中楼层（16层）,5500
79,BJ2726722409024724992,整租·永定路85号院 2室1厅 南/北,海淀,五棵松,永定路85号院,56㎡,南 北,2室1厅1卫,高楼层（6层）,5700
80,BJ2726910015049826304,整租·安宁里南区 2室1厅 南,海淀,安宁庄,安宁里南区,70㎡,南,2室1厅1卫,低楼层（7层）,6700
81,BJ2729569657878224896,合租·裕和嘉园 3居室 北卧,海淀,马连洼,裕和嘉园,12㎡,北,3居室,高楼层（9层）,2500
82,BJ2726869223304601600,整租·阜光里小区 1室1厅 东/西,海淀,甘家口,阜光里小区,54㎡,东 西,1室1厅1卫,低楼层（6层）,6000
83,BJ2730064586496540672,合租·志新村 2居室 东卧,海淀,二里庄,志新村,15㎡,东,2居室,低楼层（18层）,4030
84,BJ2725949777711218688,整租·育新嘉园 2室1厅 南/北,海淀,西三旗,育新嘉园,75㎡,南 北,2室1厅1卫,低楼层（6层）,5300
85,BJ2728983637130756096,合租·明光北里 2居室 南卧,海淀,皂君庙,明光北里,15㎡,南,2居室,高楼层（6层）,4590
86,BJ2725915919619997696,整租·田村路23号院 2室1厅 南/北,海淀,田村,田村路23号院,52㎡,南 北,2室1厅1卫,高楼层（4层）,5200
87,BJ2730316953129320448,合租·文晟家园 3居室 北卧,海淀,西三旗,文晟家园,18㎡,北,3居室,高楼层（16层）,2680
88,BJ2726004425582706688,整租·621小区 2室1厅 西南/北,海淀,清河,621小区,51㎡,西南 北,2室1厅1卫,低楼层（5层）,5100
89,BJ2728979640864743424,合租·双榆树东里 2居室 北卧,海淀,双榆树,双榆树东里,9㎡,北,2居室,高楼层（6层）,3990
90,BJ2620375527965597696,整租·永定路18号院 1室1厅 东/北,海淀,五棵松,永定路18号院,44㎡,东 北,1室1厅1卫,高楼层（6层）,4200
91,BJ2701514267332714496,合租·沁春家园 4居室 南卧,海淀,西三旗,沁春家园,24㎡,南,4居室,中楼层（20层）,3100
92,BJ2636862822994690048,整租·定慧东里 2室1厅 西北,海淀,定慧寺,定慧东里,66㎡,西北,2室1厅1卫,高楼层（16层）,5800
93,BJ2701319225141624832,合租·育新花园 3居室 东卧,海淀,西三旗,育新花园,25㎡,东,3居室,高楼层（6层）,2500
94,BJ2637487683576283136,整租·建材城西路41号院 2室1厅 南,海淀,西三旗,建材城西路41号院,60㎡,南,2室1厅1卫,中楼层（5层）,5200
95,BJ2697835892244496384,合租·玉海园二里 4居室 北卧,海淀,玉泉路,玉海园二里,12㎡,北,4居室,低楼层（11层）,2200
96,BJ2694731247359361024,整租·永定路85号院 1室1厅 东,海淀,五棵松,永定路85号院,43㎡,东,1室1厅1卫,高楼层（7层）,4300
97,BJ2689732921924780032,整租·西荣阁 1室0厅 北,海淀,四季青,西荣阁,48㎡,北,1室0厅1卫,高楼层（13层）,5500
98,BJ2694813104948658176,整租·知本时代 2室1厅 东/西,海淀,西三旗,知本时代,92㎡,东 西,2室1厅1卫,低楼层（7层）,6600
99,BJ2693559619053699072,整租·普惠南里 1室1厅 南,海淀,公主坟,普惠南里,51㎡,南,1室1厅1卫,高楼层（20层）,5500
100,BJ2689715415865114624,整租·西荣阁 1室0厅 北,海淀,四季青,西荣阁,46㎡,北,1室0厅1卫,高楼层（13层）,5500
101,BJ2701241883207663616,合租·育新花园 3居室 南卧,海淀,西三旗,育新花园,17㎡,南,3居室,低楼层（6层）,1700
102,BJ2691096599458742272,整租·半截塔2号院 2室1厅 南/北,海淀,紫竹桥,半截塔2号院,61㎡,南 北,2室1厅1卫,低楼层（6层）,7000
103,BJ2701282559031525376,合租·沁春家园 3居室 东卧,海淀,西三旗,沁春家园,22㎡,东,3居室,低楼层（6层）,2200
104,BJ2691144189223378944,整租·砂轮厂宿舍 1室1厅 南,海淀,清河,砂轮厂宿舍,49㎡,南,1室1厅1卫,中楼层（7层）,4800
105,BJ2697069082825457664,整租·车道沟南里 2室1厅 东/西,海淀,紫竹桥,车道沟南里,58㎡,东 西,2室1厅1卫,中楼层（6层）,6700
106,BJ2692016762119266304,整租·西荣阁 1房间 南,海淀,四季青,西荣阁,54㎡,南,1房间1卫,中楼层（13层）,5450
107,BJ2692075918809645056,整租·太平路40号院 2室1厅 南/北,海淀,五棵松,太平路40号院,53㎡,南 北,2室1厅1卫,中楼层（6层）,5500
108,BJ2697712697423962112,整租·田村29号院 2室1厅 南/北,海淀,田村,田村29号院,55㎡,南 北,2室1厅1卫,中楼层（5层）,5200
109,BJ2696903784944377856,整租·太平路42号院 2室1厅 南,海淀,五棵松,太平路42号院,52㎡,南,2室1厅1卫,高楼层（6层）,5600
110,BJ2692647164257517568,整租·五月华庭 1室0厅 西,海淀,新街口,五月华庭,33㎡,西,1室0厅1卫,中楼层（12层）,5000
111,BJ2702003054961491968,整租·建材城东一里 1室1厅 东/东北,海淀,西三旗,建材城东一里,64㎡,东 东北,1室1厅1卫,低楼层（6层）,4300
112,BJ2692629424046096384,整租·华天大厦 1室1厅 东,海淀,军博,华天大厦,50㎡,东,1室1厅0卫,高楼层（22层）,6000
113,BJ2702229826768470016,合租·金隅瑞和园 3居室 西卧,海淀,玉泉路,金隅瑞和园,15㎡,西,3居室,高楼层（16层）,1980
114,BJ2694131722631004160,整租·志新北里 2室1厅 南,海淀,二里庄,志新北里,59㎡,南,2室1厅1卫,地下室（6层）,6300
115,BJ2703686949856100352,合租·文晟家园 2居室 南卧,海淀,西三旗,文晟家园,13㎡,南,2居室,中楼层（21层）,2850
116,BJ2694267794937626624,整租·皂君东里 1室1厅 南,海淀,皂君庙,皂君东里,50㎡,南,1室1厅1卫,低楼层（6层）,6800
117,BJ2702588396156485632,整租·建材城东一里 2室1厅 南,海淀,西三旗,建材城东一里,60㎡,南,2室1厅1卫,低楼层（7层）,5830
118,BJ2699241327060582400,整租·SOCO公社 2房间 南,海淀,西三旗,SOCO公社,57㎡,南,2房间1卫,高楼层（18层）,5500
119,BJ2704322885447073792,合租·育新花园 4居室 南卧,海淀,西三旗,育新花园,14㎡,南,4居室,高楼层（6层）,2500
120,BJ2681009991380369408,整租·电车厂宿舍 2室1厅 南,海淀,新街口,电车厂宿舍,52㎡,南,2室1厅1卫,高楼层（6层）,6000
121,BJ2272458805105131520,合租·小南庄社区 3居室 北卧,海淀,苏州桥,小南庄社区,6㎡,北,3居室,高楼层（6层）,3490
122,BJ2686779090463367168,整租·北蜂窝中路甲8号院 1室1厅 东,海淀,军博,北蜂窝中路甲8号院,55㎡,东,1室1厅1卫,低楼层（22层）,6200
123,BJ2246125136489226240,整租·五月华庭 1室1厅 南,海淀,新街口,五月华庭,34㎡,南,1室1厅1卫,低楼层（12层）,6560
124,BJ2686830100900749312,整租·宝盛里 2室1厅 南/北,海淀,清河,宝盛里,68㎡,南 北,2室1厅1卫,中楼层（6层）,5800
125,BJ2256357295447883776,合租·莱圳家园 4居室 北卧,海淀,清河,莱圳家园,8㎡,北,4居室,高楼层（16层）,3090
126,BJ2683124638116225024,整租·五机床厂宿舍 2室1厅 南/北,海淀,西三旗,五机床厂宿舍,44㎡,南 北,2室1厅1卫,低楼层（4层）,3700
127,BJ2683402762749739008,整租·莲花池东路9号院 1室1厅 南,海淀,军博,莲花池东路9号院,50㎡,南,1室1厅1卫,高楼层（19层）,6300
128,BJ2683423259482914816,整租·西四环中路7号院 1室1厅 东,海淀,五棵松,西四环中路7号院,33㎡,东,1室1厅1卫,低楼层（5层）,3500
129,BJ2688205099641077760,整租·颐和园宿舍 1室1厅 南,海淀,颐和园,颐和园宿舍,45㎡,南,1室1厅1卫,低楼层（3层）,7000
130,BJ2686192436946149376,整租·清润家园 2室2厅 西南,海淀,清河,清润家园,82㎡,西南,2室2厅1卫,高楼层（20层）,7000
131,BJ2260132402846777344,合租·蓟门南里 2居室 南卧,海淀,知春路,蓟门南里,11㎡,南,2居室,高楼层（6层）,4190
132,BJ2684574631062945792,整租·铁路小区 2室1厅 东南,海淀,六里桥,铁路小区,76㎡,东南,2室1厅1卫,高楼层（24层）,5800
133,BJ2272293794827476992,合租·双榆树东里 3居室 南卧,海淀,双榆树,双榆树东里,16㎡,南,3居室,高楼层（12层）,4760
134,BJ2687648752772325376,整租·翠微路4号 2室1厅 东/西,海淀,公主坟,翠微路4号,58㎡,东 西,2室1厅1卫,低楼层（6层）,6000
135,BJ2688310295478411264,整租·清泽园 3室1厅 南/北,海淀,海淀北部新区,清泽园,122㎡,南 北,3室1厅2卫,低楼层（12层）,6100
136,BJ2688446258959892480,整租·翠微路4号 2室1厅 东/西,海淀,公主坟,翠微路4号,53㎡,东 西,2室1厅1卫,高楼层（5层）,5500
137,BJ2688282566699786240,整租·永泰园 2室1厅 东/西,海淀,清河,永泰园,56㎡,东 西,2室1厅1卫,中楼层（6层）,6000
138,BJ2689069940153532416,整租·翠微中里 1室1厅 南,海淀,公主坟,翠微中里,45㎡,南,1室1厅1卫,低楼层（16层）,4900
139,BJ2690663224113627136,整租·交大东路7号院 1室1厅 南,海淀,西直门,交大东路7号院,36㎡,南,1室1厅1卫,高楼层（6层）,5300
140,BJ2692644437825699840,整租·西山国际城 4房间 南/北,海淀,田村,西山国际城,57㎡,南 北,4房间2卫,中楼层（6层）,7000
141,BJ2272917973406580736,整租·SOCO公社 1室1厅 东,海淀,西三旗,SOCO公社,44㎡,东,1室1厅1卫,高楼层（17层）,5990
142,BJ2692966087229702144,整租·金隅瑞和园 3室1厅 南/北,海淀,玉泉路,金隅瑞和园,100㎡,南 北,3室1厅1卫,高楼层（16层）,6800
143,BJ2316458280832212992,整租·建材城东一里 2室1厅 北,海淀,西三旗,建材城东一里,60㎡,北,2室1厅1卫,高楼层（7层）,5860
144,BJ2689125479130611712,整租·动街区 3室1厅 东北,海淀,西三旗,动街区,96㎡,东北,3室1厅1卫,低楼层（12层）,7000
145,BJ2330212982098755584,整租·观澳园 1室1厅 东,海淀,清河,观澳园,41㎡,东,1室1厅1卫,低楼层（6层）,5790
146,BJ2693305252123787264,整租·圆明园西路3号院 2室1厅 南/北,海淀,马连洼,圆明园西路3号院,62㎡,南 北,2室1厅1卫,中楼层（5层）,6200
147,BJ2402661928347369472,整租·SOCO公社 1室1厅 北,海淀,西三旗,SOCO公社,44㎡,北,1室1厅1卫,中楼层（18层）,5390
148,BJ2692230650903674880,整租·恩济里小区 2室1厅 南/北,海淀,定慧寺,恩济里小区,55㎡,南 北,2室1厅1卫,中楼层（14层）,6500
149,BJ2480436830924193792,合租·双榆树东里 3居室 东卧,海淀,双榆树,双榆树东里,7㎡,东,3居室,中楼层（6层）,3760
150,BJ2729663200487276544,整租·育新嘉园 2室1厅 南/北,海淀,西三旗,育新嘉园,92㎡,南 北,2室1厅1卫,中楼层（14层）,6200
151,BJ2734147854921629696,合租·东王庄 3居室 南卧,海淀,五道口,东王庄,16㎡,南,3居室,低楼层（6层）,3600
152,BJ2729523402237804544,整租·阜成路北三街7号院 1室1厅 南,海淀,甘家口,阜成路北三街7号院,44㎡,南,1室1厅1卫,低楼层（16层）,7000
153,BJ2734138339211870208,合租·莱圳家园 4居室 北卧,海淀,清河,莱圳家园,12㎡,北,4居室,低楼层（15层）,2300
154,BJ2729640571596439552,整租·田村41号院 2室1厅 南,海淀,田村,田村41号院,55㎡,南,2室1厅1卫,低楼层（6层）,5500
155,BJ2734800916267147264,合租·育新花园 3居室 北卧,海淀,西三旗,育新花园,12㎡,北,3居室,低楼层（18层）,2300
156,BJ2714352018650578944,整租·芙蓉里 1室1厅 东,海淀,圆明园,芙蓉里,43㎡,东,1室1厅1卫,低楼层（15层）,6300
157,BJ2724496664563302400,整租·展春园 1室1厅 南/北,海淀,五道口,展春园,45㎡,南 北,1室1厅1卫,低楼层（6层）,6500
158,BJ2726087468272058368,整租·大牛坊二期 2室1厅 南/北,海淀,海淀北部新区,大牛坊二期,76㎡,南 北,2室1厅1卫,低楼层（14层）,6000
159,BJ2742051352707604480,整租·邮科社区 2室1厅 南/北,海淀,牡丹园,邮科社区,49㎡,南 北,2室1厅1卫,高楼层（5层）,7000
160,BJ2741977837438509056,整租·复兴路79号院 1室1厅 南,海淀,五棵松,复兴路79号院,42㎡,南,1室1厅1卫,高楼层（6层）,5200
161,BJ2734847949791035392,合租·文晟家园 3居室 南卧,海淀,西三旗,文晟家园,15㎡,南,3居室,低楼层（21层）,2550
162,BJ2741986081124646912,整租·兰园 2室1厅 南/北,海淀,马连洼,兰园,65㎡,南 北,2室1厅1卫,高楼层（6层）,7000
163,BJ2734806941619724288,合租·育新花园 3居室 南卧,海淀,西三旗,育新花园,18㎡,南,3居室,高楼层（20层）,2600
164,BJ2729629086049124352,整租·五福玲珑居南区 1室1厅 北/东北,海淀,四季青,五福玲珑居南区,51㎡,北 东北,1室1厅1卫,中楼层（16层）,6100
165,BJ2729024922159955968,整租·彩电宿舍 2室1厅 南,海淀,甘家口,彩电宿舍,53㎡,南,2室1厅1卫,高楼层（6层）,6800
166,BJ2729524404978991104,整租·加气混凝土厂宿舍 2室1厅 南,海淀,清河,加气混凝土厂宿舍,54㎡,南,2室1厅1卫,中楼层（5层）,6000
167,BJ2734062902490710016,合租·清缘里中区 3居室 南卧,海淀,清河,清缘里中区,15㎡,南,3居室,高楼层（13层）,2300
168,BJ2734808861377560576,合租·育新花园 3居室 南卧,海淀,西三旗,育新花园,20㎡,南,3居室,低楼层（18层）,2600
169,BJ2734747635218399232,合租·新康园 3居室 东卧,海淀,西三旗,新康园,18㎡,东,3居室,低楼层（32层）,2300
170,BJ2734470812001107968,合租·蓟门南里 2居室 北卧,海淀,知春路,蓟门南里,11㎡,北,2居室,中楼层（6层）,4130
171,BJ2734895040593149952,整租·八维学校家属楼 1室1厅 东,海淀,西北旺,八维学校家属楼,18㎡,东,1室1厅1卫,中楼层（3层）,2700
172,BJ2731544407018323968,整租·铁东小区 2室1厅 南,海淀,军博,铁东小区,54㎡,南,2室1厅1卫,高楼层（6层）,6930
173,BJ2731746782831976448,合租·肖家河新村东区 3居室 北卧,海淀,马连洼,肖家河新村东区,12㎡,北,3居室,中楼层（11层）,2700
174,BJ2731746509724065792,合租·逸成东苑 3居室 西南卧,海淀,学院路,逸成东苑,16㎡,西南,3居室,低楼层（24层）,3200
175,BJ2730949531574747136,合租·沁春家园 3居室 北卧,海淀,西三旗,沁春家园,25㎡,北,3居室,中楼层（6层）,2100
176,BJ2730947435018067968,合租·新康园 4居室 北卧,海淀,西三旗,新康园,17㎡,北,4居室,低楼层（5层）,1500
177,BJ2732437574013960192,合租·育新花园 4居室 南卧,海淀,西三旗,育新花园,20㎡,南,4居室,高楼层（20层）,2550
178,BJ2732560519474192384,合租·育新花园 3居室 北卧,海淀,西三旗,育新花园,20㎡,北,3居室,中楼层（12层）,2600
179,BJ2732592256606543872,合租·太平路44号院 4居室 北卧,海淀,五棵松,太平路44号院,15㎡,北,4居室,高楼层（6层）,2450
180,BJ2726129269846843392,整租·永泰西里 2室1厅 南/北,海淀,清河,永泰西里,58㎡,南 北,2室1厅1卫,低楼层（6层）,5300
181,BJ2726002323741474816,整租·郦城三区 1室0厅 北,海淀,四季青,郦城三区,50㎡,北,1室0厅1卫,中楼层（12层）,5700
182,BJ2726136288863322112,整租·西山洋房 1房间 西,海淀,田村,西山洋房,40㎡,西,1房间1卫,低楼层（4层）,4600
183,BJ2726183770825957376,整租·巨山馨苑 2室1厅 南/北,海淀,西山,巨山馨苑,81㎡,南 北,2室1厅1卫,低楼层（6层）,6500
184,BJ2495743785431482368,合租·紫金庄园 2居室 南卧,海淀,苏州桥,紫金庄园,18㎡,南,2居室,低楼层（22层）,4390
185,BJ2726917402259628032,整租·万和嘉园一区 2室1厅 南/北,海淀,海淀北部新区,万和嘉园一区,76㎡,南 北,2室1厅1卫,高楼层（18层）,6800
186,BJ2726952207181692928,整租·知本时代 2室1厅 西南,海淀,西三旗,知本时代,97㎡,西南,2室1厅1卫,低楼层（14层）,7000
